user_id,department,gpt_app,date,prompt_count,tokens_used,cost_usd
user_180,Engineering,gpt_app_19,2025-01-24,4,1707,0.0341
user_180,Engineering,gpt_app_12,2025-01-25,5,3250,0.065
user_180,Engineering,gpt_app_18,2025-01-26,3,2769,0.0554
user_180,Engineering,gpt_app_3,2025-01-27,3,811,0.0162
user_180,Engineering,gpt_app_11,2025-01-28,5,3465,0.0693
user_180,Engineering,gpt_app_11,2025-01-29,4,1735,0.0347
user_180,Engineering,gpt_app_14,2025-01-30,4,2445,0.0489
user_180,Engineering,gpt_app_19,2025-01-31,4,2001,0.04
user_180,Engineering,gpt_app_5,2025-02-02,5,1948,0.039
user_180,Engineering,gpt_app_21,2025-02-04,2,2544,0.0509
user_180,Engineering,gpt_app_22,2025-02-05,4,1278,0.0256
user_180,Engineering,gpt_app_9,2025-02-06,5,1852,0.037
user_180,Engineering,gpt_app_19,2025-02-07,5,3190,0.0638
user_180,Engineering,gpt_app_18,2025-02-08,1,2143,0.0429
user_180,Engineering,gpt_app_2,2025-02-11,10,1380,0.0276
user_180,Engineering,gpt_app_21,2025-02-14,4,1295,0.0259
user_180,Engineering,gpt_app_4,2025-02-15,4,2843,0.0569
user_180,Engineering,gpt_app_10,2025-02-16,3,2345,0.0469
user_180,Engineering,gpt_app_3,2025-02-17,6,1104,0.0221
user_180,Engineering,gpt_app_7,2025-02-19,5,2216,0.0443
user_180,Engineering,gpt_app_9,2025-02-20,4,2742,0.0548
user_180,Engineering,gpt_app_3,2025-02-22,2,2094,0.0419
user_180,Engineering,gpt_app_5,2025-02-24,5,1297,0.0259
user_180,Engineering,gpt_app_11,2025-02-25,3,1879,0.0376
user_180,Engineering,gpt_app_22,2025-02-26,3,2515,0.0503
user_180,Engineering,gpt_app_4,2025-02-27,5,1227,0.0245
user_180,Engineering,gpt_app_16,2025-03-01,2,1358,0.0272
user_181,Sales,gpt_app_13,2025-01-07,7,1741,0.0348
user_181,Sales,gpt_app_19,2025-01-17,8,3482,0.0696
user_181,Sales,gpt_app_4,2025-01-20,5,3570,0.0714
user_181,Sales,gpt_app_18,2025-01-31,1,799,0.016
user_181,Sales,gpt_app_12,2025-02-01,6,2211,0.0442
user_181,Sales,gpt_app_13,2025-02-10,3,1912,0.0382
user_181,Sales,gpt_app_5,2025-02-18,2,1735,0.0347
user_181,Sales,gpt_app_15,2025-02-20,5,966,0.0193
user_181,Sales,gpt_app_20,2025-02-26,4,1973,0.0395
user_181,Sales,gpt_app_17,2025-03-01,3,2006,0.0401
user_182,Ops,gpt_app_20,2025-01-02,3,2247,0.0449
user_182,Ops,gpt_app_5,2025-01-03,5,2610,0.0522
user_182,Ops,gpt_app_17,2025-01-06,3,3249,0.065
user_182,Ops,gpt_app_5,2025-01-10,3,1921,0.0384
user_182,Ops,gpt_app_15,2025-01-11,7,3697,0.0739
user_182,Ops,gpt_app_9,2025-01-12,6,1598,0.032
user_182,Ops,gpt_app_4,2025-01-14,4,2226,0.0445
user_182,Ops,gpt_app_5,2025-01-15,3,1867,0.0373
user_182,Ops,gpt_app_10,2025-01-17,4,3229,0.0646
user_182,Ops,gpt_app_14,2025-01-18,2,2552,0.051
user_182,Ops,gpt_app_19,2025-01-19,2,1139,0.0228
user_182,Ops,gpt_app_1,2025-01-21,5,2320,0.0464
user_182,Ops,gpt_app_11,2025-01-26,3,1802,0.036
user_182,Ops,gpt_app_0,2025-01-29,7,2187,0.0437
user_182,Ops,gpt_app_15,2025-01-30,7,2198,0.044
user_182,Ops,gpt_app_4,2025-02-01,5,1316,0.0263
user_182,Ops,gpt_app_6,2025-02-02,9,3203,0.0641
user_182,Ops,gpt_app_12,2025-02-05,3,1859,0.0372
user_182,Ops,gpt_app_17,2025-02-06,5,322,0.0064
user_182,Ops,gpt_app_16,2025-02-11,2,2000,0.04
user_182,Ops,gpt_app_20,2025-02-12,4,1562,0.0312
user_182,Ops,gpt_app_15,2025-02-13,7,2008,0.0402
user_182,Ops,gpt_app_13,2025-02-14,3,1989,0.0398
user_182,Ops,gpt_app_21,2025-02-16,3,1343,0.0269
user_182,Ops,gpt_app_15,2025-02-18,5,3084,0.0617
user_182,Ops,gpt_app_13,2025-02-19,2,1269,0.0254
user_182,Ops,gpt_app_22,2025-02-21,10,590,0.0118
user_182,Ops,gpt_app_14,2025-02-22,4,901,0.018
user_182,Ops,gpt_app_15,2025-02-24,3,2527,0.0505
user_182,Ops,gpt_app_5,2025-02-25,3,889,0.0178
user_182,Ops,gpt_app_2,2025-02-27,6,1764,0.0353
user_183,Marketing,gpt_app_0,2025-01-12,3,4069,0.0814
user_183,Marketing,gpt_app_24,2025-01-13,4,3065,0.0613
user_183,Marketing,gpt_app_7,2025-01-25,5,2200,0.044
user_183,Marketing,gpt_app_9,2025-01-27,7,1061,0.0212
user_183,Marketing,gpt_app_1,2025-01-29,5,2727,0.0545
user_183,Marketing,gpt_app_8,2025-01-31,5,1469,0.0294
user_183,Marketing,gpt_app_7,2025-02-01,8,2970,0.0594
user_183,Marketing,gpt_app_17,2025-02-06,5,2188,0.0438
user_183,Marketing,gpt_app_9,2025-02-14,5,1593,0.0319
user_183,Marketing,gpt_app_5,2025-02-18,5,3088,0.0618
user_183,Marketing,gpt_app_24,2025-02-22,2,589,0.0118
user_183,Marketing,gpt_app_14,2025-02-24,2,1891,0.0378
user_184,Marketing,gpt_app_23,2025-01-01,6,803,0.0161
user_184,Marketing,gpt_app_24,2025-01-04,2,100,0.002
user_184,Marketing,gpt_app_24,2025-01-05,6,2955,0.0591
user_184,Marketing,gpt_app_15,2025-01-10,8,2305,0.0461
user_184,Marketing,gpt_app_17,2025-01-11,3,2521,0.0504
user_184,Marketing,gpt_app_16,2025-01-12,2,1132,0.0226
user_184,Marketing,gpt_app_3,2025-01-13,3,1736,0.0347
user_184,Marketing,gpt_app_18,2025-01-15,3,1082,0.0216
user_184,Marketing,gpt_app_3,2025-01-16,5,1859,0.0372
user_184,Marketing,gpt_app_8,2025-01-17,3,2402,0.048
user_184,Marketing,gpt_app_24,2025-01-19,2,3015,0.0603
user_184,Marketing,gpt_app_17,2025-01-20,2,2750,0.055
user_184,Marketing,gpt_app_11,2025-01-21,3,1506,0.0301
user_184,Marketing,gpt_app_17,2025-01-23,2,2041,0.0408
user_184,Marketing,gpt_app_24,2025-01-24,7,1686,0.0337
user_184,Marketing,gpt_app_1,2025-01-26,5,1802,0.036
user_184,Marketing,gpt_app_24,2025-01-30,6,1795,0.0359
user_184,Marketing,gpt_app_23,2025-01-31,5,2903,0.0581
user_184,Marketing,gpt_app_14,2025-02-01,2,757,0.0151
user_184,Marketing,gpt_app_17,2025-02-02,6,1100,0.022
user_184,Marketing,gpt_app_6,2025-02-03,6,3049,0.061
user_184,Marketing,gpt_app_13,2025-02-04,2,2599,0.052
user_184,Marketing,gpt_app_3,2025-02-05,4,1503,0.0301
user_184,Marketing,gpt_app_23,2025-02-07,4,1848,0.037
user_184,Marketing,gpt_app_20,2025-02-09,4,2195,0.0439
user_184,Marketing,gpt_app_24,2025-02-10,2,1590,0.0318
user_184,Marketing,gpt_app_7,2025-02-11,7,1716,0.0343
user_184,Marketing,gpt_app_9,2025-02-12,5,2532,0.0506
user_184,Marketing,gpt_app_1,2025-02-14,5,2947,0.0589
user_184,Marketing,gpt_app_14,2025-02-15,2,2041,0.0408
user_184,Marketing,gpt_app_8,2025-02-16,2,2540,0.0508
user_184,Marketing,gpt_app_11,2025-02-20,8,1195,0.0239
user_184,Marketing,gpt_app_2,2025-02-25,2,1995,0.0399
user_184,Marketing,gpt_app_14,2025-02-26,5,2300,0.046
user_184,Marketing,gpt_app_3,2025-03-01,4,2008,0.0402
user_185,Support,gpt_app_7,2025-01-02,5,3560,0.0712
user_185,Support,gpt_app_6,2025-01-04,1,800,0.016
user_185,Support,gpt_app_23,2025-01-05,4,1983,0.0397
user_185,Support,gpt_app_18,2025-01-09,4,1093,0.0219
user_185,Support,gpt_app_22,2025-01-11,4,1171,0.0234
user_185,Support,gpt_app_11,2025-01-12,8,3315,0.0663
user_185,Support,gpt_app_22,2025-01-15,4,2764,0.0553
user_185,Support,gpt_app_19,2025-01-22,4,2483,0.0497
user_185,Support,gpt_app_20,2025-01-24,4,949,0.019
user_185,Support,gpt_app_13,2025-01-26,4,1552,0.031
user_185,Support,gpt_app_5,2025-01-28,5,793,0.0159
user_185,Support,gpt_app_19,2025-01-29,3,3349,0.067
user_185,Support,gpt_app_4,2025-01-30,5,2524,0.0505
user_185,Support,gpt_app_6,2025-02-01,3,3133,0.0627
user_185,Support,gpt_app_6,2025-02-02,3,2242,0.0448
user_185,Support,gpt_app_1,2025-02-05,5,2215,0.0443
user_185,Support,gpt_app_18,2025-02-06,3,1430,0.0286
user_185,Support,gpt_app_11,2025-02-07,3,2606,0.0521
user_185,Support,gpt_app_17,2025-02-09,6,1001,0.02
user_185,Support,gpt_app_8,2025-02-16,3,2829,0.0566
user_185,Support,gpt_app_19,2025-02-25,4,2199,0.044
user_185,Support,gpt_app_17,2025-02-26,6,616,0.0123
user_185,Support,gpt_app_5,2025-02-28,1,960,0.0192
user_186,HR,gpt_app_22,2025-01-11,6,2348,0.047
user_186,HR,gpt_app_9,2025-01-17,4,1394,0.0279
user_186,HR,gpt_app_9,2025-01-25,2,1353,0.0271
user_186,HR,gpt_app_18,2025-02-07,5,1735,0.0347
user_186,HR,gpt_app_8,2025-02-13,4,1608,0.0322
user_186,HR,gpt_app_16,2025-02-17,4,2574,0.0515
user_186,HR,gpt_app_21,2025-02-20,2,2242,0.0448
user_186,HR,gpt_app_3,2025-02-21,4,2010,0.0402
user_186,HR,gpt_app_4,2025-02-23,4,1536,0.0307
user_187,Support,gpt_app_13,2025-01-01,8,1784,0.0357
user_187,Support,gpt_app_1,2025-01-02,4,1788,0.0358
user_187,Support,gpt_app_8,2025-01-03,5,2899,0.058
user_187,Support,gpt_app_20,2025-01-05,4,2177,0.0435
user_187,Support,gpt_app_4,2025-01-06,2,2309,0.0462
user_187,Support,gpt_app_22,2025-01-10,5,2436,0.0487
user_187,Support,gpt_app_4,2025-01-13,5,1163,0.0233
user_187,Support,gpt_app_7,2025-01-14,5,1657,0.0331
user_187,Support,gpt_app_4,2025-01-18,5,1656,0.0331
user_187,Support,gpt_app_22,2025-01-23,4,2421,0.0484
user_187,Support,gpt_app_10,2025-01-24,5,1564,0.0313
user_187,Support,gpt_app_7,2025-01-26,6,1271,0.0254
user_187,Support,gpt_app_24,2025-01-27,8,2409,0.0482
user_187,Support,gpt_app_21,2025-01-28,5,2764,0.0553
user_187,Support,gpt_app_12,2025-01-29,7,1092,0.0218
user_187,Support,gpt_app_15,2025-01-30,5,449,0.009
user_187,Support,gpt_app_4,2025-01-31,4,1552,0.031
user_187,Support,gpt_app_18,2025-02-05,1,2139,0.0428
user_187,Support,gpt_app_20,2025-02-06,2,2220,0.0444
user_187,Support,gpt_app_8,2025-02-07,3,2235,0.0447
user_187,Support,gpt_app_20,2025-02-08,4,2618,0.0524
user_187,Support,gpt_app_13,2025-02-15,4,2562,0.0512
user_187,Support,gpt_app_12,2025-02-16,4,2090,0.0418
user_187,Support,gpt_app_14,2025-02-17,4,958,0.0192
user_187,Support,gpt_app_2,2025-02-18,2,1825,0.0365
user_187,Support,gpt_app_20,2025-02-20,3,2071,0.0414
user_187,Support,gpt_app_24,2025-02-24,3,1353,0.0271
user_188,Engineering,gpt_app_12,2025-01-01,3,455,0.0091
user_188,Engineering,gpt_app_16,2025-01-05,5,2711,0.0542
user_188,Engineering,gpt_app_23,2025-01-08,10,2090,0.0418
user_188,Engineering,gpt_app_8,2025-01-10,2,1254,0.0251
user_188,Engineering,gpt_app_22,2025-01-14,9,3409,0.0682
user_188,Engineering,gpt_app_11,2025-01-15,5,2983,0.0597
user_188,Engineering,gpt_app_14,2025-01-16,1,2949,0.059
user_188,Engineering,gpt_app_15,2025-01-20,2,374,0.0075
user_188,Engineering,gpt_app_10,2025-01-23,4,1736,0.0347
user_188,Engineering,gpt_app_18,2025-01-24,2,1480,0.0296
user_188,Engineering,gpt_app_0,2025-01-26,7,1498,0.03
user_188,Engineering,gpt_app_24,2025-01-27,3,2742,0.0548
user_188,Engineering,gpt_app_23,2025-01-28,8,3609,0.0722
user_188,Engineering,gpt_app_2,2025-01-29,4,2098,0.042
user_188,Engineering,gpt_app_23,2025-01-30,3,1854,0.0371
user_188,Engineering,gpt_app_14,2025-02-01,2,890,0.0178
user_188,Engineering,gpt_app_20,2025-02-03,3,2169,0.0434
user_188,Engineering,gpt_app_21,2025-02-05,4,741,0.0148
user_188,Engineering,gpt_app_22,2025-02-10,6,2357,0.0471
user_188,Engineering,gpt_app_11,2025-02-15,3,2186,0.0437
user_188,Engineering,gpt_app_2,2025-02-19,2,962,0.0192
user_188,Engineering,gpt_app_17,2025-02-20,6,1224,0.0245
user_188,Engineering,gpt_app_12,2025-02-23,3,1132,0.0226
user_188,Engineering,gpt_app_6,2025-02-25,3,100,0.002
user_188,Engineering,gpt_app_13,2025-02-26,3,1675,0.0335
user_188,Engineering,gpt_app_6,2025-02-28,6,1808,0.0362
user_189,Sales,gpt_app_8,2025-01-18,2,2196,0.0439
user_189,Sales,gpt_app_10,2025-02-04,4,1484,0.0297
user_189,Sales,gpt_app_9,2025-02-06,6,2428,0.0486
user_189,Sales,gpt_app_10,2025-02-09,2,1655,0.0331
user_189,Sales,gpt_app_17,2025-02-15,6,2435,0.0487
user_189,Sales,gpt_app_18,2025-02-24,2,896,0.0179
user_189,Sales,gpt_app_4,2025-02-25,5,2393,0.0479
user_190,Marketing,gpt_app_15,2025-01-01,4,3207,0.0641
user_190,Marketing,gpt_app_10,2025-01-18,3,1114,0.0223
user_190,Marketing,gpt_app_21,2025-01-22,2,1626,0.0325
user_190,Marketing,gpt_app_24,2025-02-06,8,2774,0.0555
user_190,Marketing,gpt_app_1,2025-02-09,2,1692,0.0338
user_190,Marketing,gpt_app_1,2025-02-20,12,2198,0.044
user_190,Marketing,gpt_app_3,2025-02-25,3,2366,0.0473
user_191,Ops,gpt_app_14,2025-01-01,4,1322,0.0264
user_191,Ops,gpt_app_0,2025-01-02,3,1385,0.0277
user_191,Ops,gpt_app_3,2025-01-09,4,1660,0.0332
user_191,Ops,gpt_app_5,2025-01-13,3,3513,0.0703
user_191,Ops,gpt_app_14,2025-01-14,4,1590,0.0318
user_191,Ops,gpt_app_14,2025-01-15,4,2461,0.0492
user_191,Ops,gpt_app_0,2025-01-16,9,2173,0.0435
user_191,Ops,gpt_app_13,2025-01-19,5,1175,0.0235
user_191,Ops,gpt_app_6,2025-01-24,4,1230,0.0246
user_191,Ops,gpt_app_22,2025-01-28,2,1196,0.0239
user_191,Ops,gpt_app_4,2025-01-29,4,1488,0.0298
user_191,Ops,gpt_app_20,2025-02-03,2,1047,0.0209
user_191,Ops,gpt_app_9,2025-02-07,2,1886,0.0377
user_191,Ops,gpt_app_5,2025-02-11,3,1247,0.0249
user_191,Ops,gpt_app_8,2025-02-12,5,3311,0.0662
user_191,Ops,gpt_app_2,2025-02-14,4,1451,0.029
user_191,Ops,gpt_app_20,2025-02-18,5,2134,0.0427
user_191,Ops,gpt_app_11,2025-02-19,2,1674,0.0335
user_191,Ops,gpt_app_8,2025-02-21,3,1676,0.0335
user_191,Ops,gpt_app_2,2025-02-22,4,2626,0.0525
user_191,Ops,gpt_app_11,2025-02-23,7,534,0.0107
user_191,Ops,gpt_app_21,2025-02-24,6,918,0.0184
user_191,Ops,gpt_app_20,2025-02-25,3,2158,0.0432
user_191,Ops,gpt_app_5,2025-03-01,5,1987,0.0397
user_192,Engineering,gpt_app_12,2025-01-02,4,1303,0.0261
user_192,Engineering,gpt_app_20,2025-01-04,6,1866,0.0373
user_192,Engineering,gpt_app_9,2025-01-05,3,2324,0.0465
user_192,Engineering,gpt_app_23,2025-01-06,1,2431,0.0486
user_192,Engineering,gpt_app_22,2025-01-07,3,3144,0.0629
user_192,Engineering,gpt_app_24,2025-01-08,3,2358,0.0472
user_192,Engineering,gpt_app_7,2025-01-09,5,1498,0.03
user_192,Engineering,gpt_app_13,2025-01-13,4,1528,0.0306
user_192,Engineering,gpt_app_20,2025-01-14,7,1229,0.0246
user_192,Engineering,gpt_app_2,2025-01-15,5,2411,0.0482
user_192,Engineering,gpt_app_22,2025-01-17,5,1508,0.0302
user_192,Engineering,gpt_app_3,2025-01-18,4,2402,0.048
user_192,Engineering,gpt_app_0,2025-01-19,1,2526,0.0505
user_192,Engineering,gpt_app_6,2025-01-23,1,4153,0.0831
user_192,Engineering,gpt_app_15,2025-01-28,3,1531,0.0306
user_192,Engineering,gpt_app_2,2025-01-29,2,100,0.002
user_192,Engineering,gpt_app_4,2025-02-01,2,1033,0.0207
user_192,Engineering,gpt_app_18,2025-02-02,6,2909,0.0582
user_192,Engineering,gpt_app_7,2025-02-04,4,1765,0.0353
user_192,Engineering,gpt_app_16,2025-02-05,6,2218,0.0444
user_192,Engineering,gpt_app_21,2025-02-08,4,2532,0.0506
user_192,Engineering,gpt_app_14,2025-02-09,2,2899,0.058
user_192,Engineering,gpt_app_0,2025-02-10,5,1895,0.0379
user_192,Engineering,gpt_app_0,2025-02-13,3,1055,0.0211
user_192,Engineering,gpt_app_22,2025-02-14,4,1369,0.0274
user_192,Engineering,gpt_app_10,2025-02-16,2,2203,0.0441
user_192,Engineering,gpt_app_3,2025-02-18,4,1727,0.0345
user_192,Engineering,gpt_app_13,2025-02-24,4,1612,0.0322
user_192,Engineering,gpt_app_22,2025-02-25,5,1872,0.0374
user_192,Engineering,gpt_app_4,2025-02-27,5,2426,0.0485
user_193,Sales,gpt_app_2,2025-01-01,3,2146,0.0429
user_193,Sales,gpt_app_7,2025-01-04,9,2199,0.044
user_193,Sales,gpt_app_12,2025-01-13,2,2179,0.0436
user_193,Sales,gpt_app_2,2025-01-18,4,2467,0.0493
user_193,Sales,gpt_app_23,2025-01-19,4,1571,0.0314
user_193,Sales,gpt_app_3,2025-01-24,2,1849,0.037
user_193,Sales,gpt_app_3,2025-01-27,3,2257,0.0451
user_193,Sales,gpt_app_10,2025-01-30,6,3066,0.0613
user_193,Sales,gpt_app_11,2025-02-03,3,2675,0.0535
user_193,Sales,gpt_app_9,2025-02-09,3,3081,0.0616
user_193,Sales,gpt_app_4,2025-02-15,5,516,0.0103
user_193,Sales,gpt_app_12,2025-02-18,2,955,0.0191
user_193,Sales,gpt_app_24,2025-02-22,4,1313,0.0263
user_193,Sales,gpt_app_24,2025-02-23,6,1602,0.032
user_194,Support,gpt_app_4,2025-01-02,4,988,0.0198
user_194,Support,gpt_app_20,2025-01-04,6,2978,0.0596
user_194,Support,gpt_app_21,2025-01-05,2,1291,0.0258
user_194,Support,gpt_app_4,2025-01-06,5,3129,0.0626
user_194,Support,gpt_app_2,2025-01-09,8,3029,0.0606
user_194,Support,gpt_app_16,2025-01-16,5,2045,0.0409
user_194,Support,gpt_app_18,2025-01-17,7,2597,0.0519
user_194,Support,gpt_app_0,2025-01-19,9,2732,0.0546
user_194,Support,gpt_app_19,2025-01-20,5,100,0.002
user_194,Support,gpt_app_20,2025-01-21,6,2855,0.0571
user_194,Support,gpt_app_5,2025-01-22,5,2204,0.0441
user_194,Support,gpt_app_14,2025-01-23,3,1483,0.0297
user_194,Support,gpt_app_11,2025-01-25,5,903,0.0181
user_194,Support,gpt_app_23,2025-01-26,6,2864,0.0573
user_194,Support,gpt_app_6,2025-01-28,5,1448,0.029
user_194,Support,gpt_app_20,2025-02-01,5,1361,0.0272
user_194,Support,gpt_app_23,2025-02-04,3,2850,0.057
user_194,Support,gpt_app_4,2025-02-08,4,2737,0.0547
user_194,Support,gpt_app_13,2025-02-09,5,1872,0.0374
user_194,Support,gpt_app_19,2025-02-11,5,459,0.0092
user_194,Support,gpt_app_21,2025-02-13,3,101,0.002
user_194,Support,gpt_app_14,2025-02-14,3,1619,0.0324
user_194,Support,gpt_app_6,2025-02-15,4,3812,0.0762
user_194,Support,gpt_app_2,2025-02-16,5,2475,0.0495
user_194,Support,gpt_app_3,2025-02-17,1,1850,0.037
user_194,Support,gpt_app_4,2025-02-19,2,2330,0.0466
user_194,Support,gpt_app_24,2025-02-20,5,2068,0.0414
user_194,Support,gpt_app_3,2025-02-21,4,2717,0.0543
user_194,Support,gpt_app_18,2025-02-22,3,2113,0.0423
user_194,Support,gpt_app_23,2025-02-23,6,1237,0.0247
user_194,Support,gpt_app_12,2025-02-25,4,3019,0.0604
user_194,Support,gpt_app_11,2025-02-28,4,2677,0.0535
user_194,Support,gpt_app_13,2025-03-01,4,1726,0.0345
user_195,HR,gpt_app_4,2025-01-09,4,2461,0.0492
user_195,HR,gpt_app_7,2025-01-13,4,1373,0.0275
user_195,HR,gpt_app_8,2025-01-14,5,1285,0.0257
user_195,HR,gpt_app_20,2025-01-15,3,2939,0.0588
user_195,HR,gpt_app_2,2025-01-18,1,1370,0.0274
user_195,HR,gpt_app_7,2025-01-22,3,2324,0.0465
user_195,HR,gpt_app_17,2025-01-26,7,1656,0.0331
user_195,HR,gpt_app_19,2025-01-29,3,3422,0.0684
user_195,HR,gpt_app_19,2025-02-02,3,2050,0.041
user_195,HR,gpt_app_23,2025-02-07,5,1769,0.0354
user_195,HR,gpt_app_19,2025-02-13,3,1545,0.0309
user_195,HR,gpt_app_9,2025-02-20,4,1426,0.0285
user_195,HR,gpt_app_24,2025-02-22,2,289,0.0058
user_195,HR,gpt_app_22,2025-02-23,8,2176,0.0435
user_195,HR,gpt_app_0,2025-02-26,4,1999,0.04
user_195,HR,gpt_app_21,2025-02-27,7,1241,0.0248
user_195,HR,gpt_app_9,2025-02-28,6,1629,0.0326
user_196,Finance,gpt_app_16,2025-01-01,2,3333,0.0667
user_196,Finance,gpt_app_19,2025-01-02,5,3756,0.0751
user_196,Finance,gpt_app_16,2025-01-08,3,1980,0.0396
user_196,Finance,gpt_app_6,2025-01-09,3,2668,0.0534
user_196,Finance,gpt_app_23,2025-01-11,4,930,0.0186
user_196,Finance,gpt_app_12,2025-01-14,3,2318,0.0464
user_196,Finance,gpt_app_9,2025-01-17,6,2161,0.0432
user_196,Finance,gpt_app_20,2025-01-19,5,1693,0.0339
user_196,Finance,gpt_app_1,2025-01-22,3,2196,0.0439
user_196,Finance,gpt_app_7,2025-01-23,4,2882,0.0576
user_196,Finance,gpt_app_15,2025-01-27,5,1729,0.0346
user_196,Finance,gpt_app_12,2025-01-28,4,2792,0.0558
user_196,Finance,gpt_app_3,2025-01-29,7,1765,0.0353
user_196,Finance,gpt_app_7,2025-02-04,6,1465,0.0293
user_196,Finance,gpt_app_15,2025-02-07,9,2196,0.0439
user_196,Finance,gpt_app_20,2025-02-08,5,3611,0.0722
user_196,Finance,gpt_app_19,2025-02-13,3,2351,0.047
user_196,Finance,gpt_app_2,2025-02-17,2,771,0.0154
user_196,Finance,gpt_app_16,2025-02-20,4,1525,0.0305
user_196,Finance,gpt_app_0,2025-02-21,4,2444,0.0489
user_196,Finance,gpt_app_11,2025-02-22,3,1607,0.0321
user_196,Finance,gpt_app_10,2025-02-23,2,2716,0.0543
user_196,Finance,gpt_app_4,2025-02-25,2,2610,0.0522
user_196,Finance,gpt_app_12,2025-02-26,2,1986,0.0397
user_197,Support,gpt_app_18,2025-01-03,2,3587,0.0717
user_197,Support,gpt_app_13,2025-01-04,4,1021,0.0204
user_197,Support,gpt_app_11,2025-01-07,6,2936,0.0587
user_197,Support,gpt_app_17,2025-01-09,5,1192,0.0238
user_197,Support,gpt_app_21,2025-01-10,4,1847,0.0369
user_197,Support,gpt_app_5,2025-01-15,3,1497,0.0299
user_197,Support,gpt_app_24,2025-01-17,4,2683,0.0537
user_197,Support,gpt_app_15,2025-01-23,4,2223,0.0445
user_197,Support,gpt_app_24,2025-01-25,5,566,0.0113
user_197,Support,gpt_app_2,2025-01-28,5,2094,0.0419
user_197,Support,gpt_app_0,2025-01-29,3,3588,0.0718
user_197,Support,gpt_app_18,2025-01-30,7,3073,0.0615
user_197,Support,gpt_app_2,2025-01-31,5,560,0.0112
user_197,Support,gpt_app_0,2025-02-01,5,290,0.0058
user_197,Support,gpt_app_8,2025-02-02,3,435,0.0087
user_197,Support,gpt_app_6,2025-02-04,1,2975,0.0595
user_197,Support,gpt_app_1,2025-02-06,1,2344,0.0469
user_197,Support,gpt_app_1,2025-02-08,4,1658,0.0332
user_197,Support,gpt_app_12,2025-02-10,4,3473,0.0695
user_197,Support,gpt_app_16,2025-02-13,3,2356,0.0471
user_197,Support,gpt_app_9,2025-02-17,5,2294,0.0459
user_197,Support,gpt_app_20,2025-02-18,4,2181,0.0436
user_197,Support,gpt_app_22,2025-02-20,4,1639,0.0328
user_197,Support,gpt_app_16,2025-02-21,3,2010,0.0402
user_197,Support,gpt_app_24,2025-02-25,7,2526,0.0505
user_197,Support,gpt_app_13,2025-02-27,4,569,0.0114
user_198,Sales,gpt_app_22,2025-01-05,5,1959,0.0392
user_198,Sales,gpt_app_12,2025-01-06,4,1131,0.0226
user_198,Sales,gpt_app_2,2025-01-08,3,2722,0.0544
user_198,Sales,gpt_app_20,2025-01-11,1,2148,0.043
user_198,Sales,gpt_app_17,2025-01-12,4,2287,0.0457
user_198,Sales,gpt_app_17,2025-01-13,4,2111,0.0422
user_198,Sales,gpt_app_19,2025-01-15,4,2870,0.0574
user_198,Sales,gpt_app_4,2025-01-16,4,1644,0.0329
user_198,Sales,gpt_app_8,2025-01-17,4,2080,0.0416
user_198,Sales,gpt_app_2,2025-01-18,2,3986,0.0797
user_198,Sales,gpt_app_9,2025-01-19,4,3395,0.0679
user_198,Sales,gpt_app_2,2025-01-20,5,1942,0.0388
user_198,Sales,gpt_app_16,2025-01-21,2,1686,0.0337
user_198,Sales,gpt_app_6,2025-01-25,3,2014,0.0403
user_198,Sales,gpt_app_4,2025-01-26,5,1315,0.0263
user_198,Sales,gpt_app_17,2025-02-02,5,3405,0.0681
user_198,Sales,gpt_app_10,2025-02-05,3,1611,0.0322
user_198,Sales,gpt_app_12,2025-02-06,4,2271,0.0454
user_198,Sales,gpt_app_18,2025-02-07,1,2130,0.0426
user_198,Sales,gpt_app_20,2025-02-09,1,1309,0.0262
user_198,Sales,gpt_app_24,2025-02-12,3,2211,0.0442
user_198,Sales,gpt_app_20,2025-02-17,3,2067,0.0413
user_198,Sales,gpt_app_21,2025-02-18,4,1452,0.029
user_198,Sales,gpt_app_20,2025-02-20,4,2828,0.0566
user_198,Sales,gpt_app_2,2025-02-21,6,3410,0.0682
user_198,Sales,gpt_app_9,2025-02-23,2,750,0.015
user_198,Sales,gpt_app_22,2025-02-26,4,3174,0.0635
user_198,Sales,gpt_app_13,2025-03-01,4,2200,0.044
user_199,Ops,gpt_app_7,2025-01-03,6,2581,0.0516
user_199,Ops,gpt_app_1,2025-01-04,4,2307,0.0461
user_199,Ops,gpt_app_7,2025-01-14,3,1313,0.0263
user_199,Ops,gpt_app_2,2025-01-21,3,777,0.0155
user_199,Ops,gpt_app_13,2025-01-22,3,3206,0.0641
user_199,Ops,gpt_app_3,2025-01-26,4,1355,0.0271
user_199,Ops,gpt_app_14,2025-02-01,1,2429,0.0486
user_199,Ops,gpt_app_19,2025-02-03,2,100,0.002
user_199,Ops,gpt_app_19,2025-02-06,2,1293,0.0259
user_199,Ops,gpt_app_1,2025-02-12,6,1142,0.0228
user_199,Ops,gpt_app_9,2025-02-15,7,2428,0.0486
user_199,Ops,gpt_app_21,2025-02-16,3,2411,0.0482
user_199,Ops,gpt_app_23,2025-02-19,8,1160,0.0232
user_199,Ops,gpt_app_21,2025-02-21,5,1360,0.0272
user_199,Ops,gpt_app_23,2025-02-23,1,1344,0.0269
user_199,Ops,gpt_app_5,2025-02-24,3,826,0.0165
